train,NonViolence,NV_179,125
train,NonViolence,NV_18,144
train,NonViolence,NV_180,108
train,NonViolence,NV_181,108
train,NonViolence,NV_182,125
train,NonViolence,NV_183,125
train,NonViolence,NV_184,150
train,NonViolence,NV_185,125
train,NonViolence,NV_186,125
train,NonViolence,NV_187,125
train,NonViolence,NV_188,125
train,NonViolence,NV_189,50
train,NonViolence,NV_19,144
train,NonViolence,NV_190,125
train,NonViolence,NV_191,125
train,NonViolence,NV_192,125
train,NonViolence,NV_193,125
train,NonViolence,NV_194,283
train,NonViolence,NV_195,150
train,NonViolence,NV_196,125
train,NonViolence,NV_197,125
train,NonViolence,NV_198,125
train,NonViolence,NV_199,125
train,NonViolence,NV_2,125
train,NonViolence,NV_20,150
train,NonViolence,NV_200,125
train,NonViolence,NV_201,125
train,NonViolence,NV_202,113
train,NonViolence,NV_203,125
train,NonViolence,NV_204,125
train,NonViolence,NV_205,115
train,NonViolence,NV_206,125
train,NonViolence,NV_207,150
train,NonViolence,NV_208,125
train,NonViolence,NV_209,125
train,NonViolence,NV_21,144
train,NonViolence,NV_210,125
train,NonViolence,NV_211,125
train,NonViolence,NV_212,125
train,NonViolence,NV_213,125
train,NonViolence,NV_214,125
train,NonViolence,NV_215,125
train,NonViolence,NV_216,115
train,NonViolence,NV_217,125
train,NonViolence,NV_218,125
train,NonViolence,NV_219,125
train,NonViolence,NV_22,120
train,NonViolence,NV_220,125
train,NonViolence,NV_221,125
train,NonViolence,NV_222,125
train,NonViolence,NV_223,125
train,NonViolence,NV_224,125
train,NonViolence,NV_225,125
train,NonViolence,NV_226,161
train,NonViolence,NV_227,125
train,NonViolence,NV_228,125
train,NonViolence,NV_229,125
train,NonViolence,NV_23,132
train,NonViolence,NV_230,125
train,NonViolence,NV_231,125
train,NonViolence,NV_232,125
train,NonViolence,NV_233,125
train,NonViolence,NV_234,125
train,NonViolence,NV_235,125
train,NonViolence,NV_236,125
train,NonViolence,NV_237,128
train,NonViolence,NV_238,125
train,NonViolence,NV_239,125
train,NonViolence,NV_24,111
train,NonViolence,NV_240,125
train,NonViolence,NV_241,125
train,NonViolence,NV_242,125
train,NonViolence,NV_243,125
train,NonViolence,NV_244,125
train,NonViolence,NV_245,125
train,NonViolence,NV_246,125
train,NonViolence,NV_247,135
train,NonViolence,NV_248,125
train,NonViolence,NV_249,125
train,NonViolence,NV_25,129
train,NonViolence,NV_250,125
train,NonViolence,NV_251,125
train,NonViolence,NV_252,125
train,NonViolence,NV_253,125
train,NonViolence,NV_254,125
train,NonViolence,NV_255,125
train,NonViolence,NV_256,125
train,NonViolence,NV_257,161
train,NonViolence,NV_258,125
train,NonViolence,NV_259,125
train,NonViolence,NV_26,129
train,NonViolence,NV_260,125
train,NonViolence,NV_261,125
train,NonViolence,NV_262,125
train,NonViolence,NV_263,125
train,NonViolence,NV_264,125
train,NonViolence,NV_265,125
train,NonViolence,NV_266,125
train,NonViolence,NV_267,125
train,NonViolence,NV_268,93
train,NonViolence,NV_269,108
train,NonViolence,NV_27,150
train,NonViolence,NV_270,105
train,NonViolence,NV_271,105
train,NonViolence,NV_272,95
train,NonViolence,NV_273,138
train,NonViolence,NV_274,108
train,NonViolence,NV_275,108
train,NonViolence,NV_276,125
train,NonViolence,NV_277,90
train,NonViolence,NV_278,105
train,NonViolence,NV_279,105
train,NonViolence,NV_28,120
train,NonViolence,NV_280,150
train,NonViolence,NV_281,125
train,NonViolence,NV_282,100
train,NonViolence,NV_283,93
train,NonViolence,NV_284,105
train,NonViolence,NV_285,110
train,NonViolence,NV_286,163
train,NonViolence,NV_287,110
train,NonViolence,NV_288,133
train,NonViolence,NV_289,108
train,NonViolence,NV_29,123
train,NonViolence,NV_290,108
train,NonViolence,NV_291,118
train,NonViolence,NV_292,108
train,NonViolence,NV_293,140
train,NonViolence,NV_294,130
train,NonViolence,NV_295,132
train,NonViolence,NV_296,123
train,NonViolence,NV_297,114
train,NonViolence,NV_298,114
train,NonViolence,NV_299,135
train,NonViolence,NV_3,128
train,NonViolence,NV_30,132
train,NonViolence,NV_300,159
train,NonViolence,NV_301,174
train,NonViolence,NV_302,105
train,NonViolence,NV_303,150
train,NonViolence,NV_304,129
train,NonViolence,NV_305,168
train,NonViolence,NV_306,144
train,NonViolence,NV_307,135
train,NonViolence,NV_308,141
train,NonViolence,NV_309,114
train,NonViolence,NV_31,123
train,NonViolence,NV_310,117
train,NonViolence,NV_311,150
train,NonViolence,NV_312,108
train,NonViolence,NV_313,129
train,NonViolence,NV_314,129
train,NonViolence,NV_315,129
train,NonViolence,NV_316,115
train,NonViolence,NV_317,110
train,NonViolence,NV_318,103
train,NonViolence,NV_319,138
train,NonViolence,NV_32,126
train,NonViolence,NV_320,125
train,NonViolence,NV_321,93
train,NonViolence,NV_322,125
train,NonViolence,NV_323,125
train,NonViolence,NV_324,123
train,NonViolence,NV_325,120
train,NonViolence,NV_326,118
train,NonViolence,NV_327,150
train,NonViolence,NV_328,150
train,NonViolence,NV_329,125
train,NonViolence,NV_33,133
train,NonViolence,NV_330,150
train,NonViolence,NV_331,150
train,NonViolence,NV_332,150
train,NonViolence,NV_333,150
train,NonViolence,NV_334,85
train,NonViolence,NV_335,110
train,NonViolence,NV_336,108
train,NonViolence,NV_337,110
train,NonViolence,NV_338,180
train,NonViolence,NV_339,120
train,NonViolence,NV_34,133
train,NonViolence,NV_340,123
train,NonViolence,NV_341,132
train,NonViolence,NV_342,135
train,NonViolence,NV_343,111
train,NonViolence,NV_344,141
train,NonViolence,NV_345,135
train,NonViolence,NV_346,153
train,NonViolence,NV_347,132
train,NonViolence,NV_348,123
train,NonViolence,NV_349,147
train,NonViolence,NV_35,123
train,NonViolence,NV_350,159
train,NonViolence,NV_351,204
train,NonViolence,NV_352,114
train,NonViolence,NV_353,119
train,NonViolence,NV_354,36
train,NonViolence,NV_355,75
train,NonViolence,NV_356,105
train,NonViolence,NV_357,70
train,NonViolence,NV_358,79
train,NonViolence,NV_359,86
train,NonViolence,NV_36,135
train,NonViolence,NV_360,133
train,NonViolence,NV_361,102
train,NonViolence,NV_362,77
train,NonViolence,NV_363,128
train,NonViolence,NV_364,55
train,NonViolence,NV_365,55
train,NonViolence,NV_366,55
train,NonViolence,NV_367,55
train,NonViolence,NV_368,55
train,NonViolence,NV_369,55
train,NonViolence,NV_37,120
train,NonViolence,NV_370,55
train,NonViolence,NV_371,55
train,NonViolence,NV_372,55
train,NonViolence,NV_373,55
train,NonViolence,NV_374,55
train,NonViolence,NV_375,55
train,NonViolence,NV_376,55
train,NonViolence,NV_377,55
train,NonViolence,NV_378,55
train,NonViolence,NV_379,55
train,NonViolence,NV_38,132
train,NonViolence,NV_380,55
train,NonViolence,NV_381,55
train,NonViolence,NV_382,55
train,NonViolence,NV_383,55
train,NonViolence,NV_384,55
train,NonViolence,NV_385,55
train,NonViolence,NV_386,55
train,NonViolence,NV_387,55
train,NonViolence,NV_388,55
train,NonViolence,NV_389,55
train,NonViolence,NV_39,115
train,NonViolence,NV_390,55
train,NonViolence,NV_391,55
train,NonViolence,NV_392,55
train,NonViolence,NV_393,55
train,NonViolence,NV_394,55
train,NonViolence,NV_395,55
train,NonViolence,NV_396,55
train,NonViolence,NV_397,55
train,NonViolence,NV_398,55
train,NonViolence,NV_399,55
train,NonViolence,NV_4,123
train,NonViolence,NV_40,133
train,NonViolence,NV_400,55
train,NonViolence,NV_401,55
train,NonViolence,NV_402,55
train,NonViolence,NV_403,55
train,NonViolence,NV_404,55
train,NonViolence,NV_405,55
train,NonViolence,NV_406,55
train,NonViolence,NV_407,55
train,NonViolence,NV_408,55
train,NonViolence,NV_409,55
train,NonViolence,NV_41,123
train,NonViolence,NV_410,55
train,NonViolence,NV_411,55
train,NonViolence,NV_412,55
train,NonViolence,NV_413,55
train,NonViolence,NV_414,55
train,NonViolence,NV_415,55
train,NonViolence,NV_416,55
train,NonViolence,NV_417,55
train,NonViolence,NV_418,55
train,NonViolence,NV_419,55
train,NonViolence,NV_42,105
train,NonViolence,NV_420,55
train,NonViolence,NV_421,55
train,NonViolence,NV_422,55
train,NonViolence,NV_423,55
train,NonViolence,NV_424,55
train,NonViolence,NV_425,55
train,NonViolence,NV_426,55
train,NonViolence,NV_427,55
train,NonViolence,NV_428,55
train,NonViolence,NV_429,55
train,NonViolence,NV_43,118
train,NonViolence,NV_430,55
train,NonViolence,NV_431,55
train,NonViolence,NV_432,55
train,NonViolence,NV_433,55
train,NonViolence,NV_434,55
train,NonViolence,NV_435,55
train,NonViolence,NV_436,55
train,NonViolence,NV_437,55
train,NonViolence,NV_438,55
train,NonViolence,NV_439,55
train,NonViolence,NV_44,133
train,NonViolence,NV_440,55
train,NonViolence,NV_441,55
train,NonViolence,NV_442,55
train,NonViolence,NV_443,55
train,NonViolence,NV_444,55
train,NonViolence,NV_445,55
train,NonViolence,NV_446,55
train,NonViolence,NV_447,55
train,NonViolence,NV_448,55
train,NonViolence,NV_449,55
train,NonViolence,NV_45,129
train,NonViolence,NV_450,55
train,NonViolence,NV_451,55
train,NonViolence,NV_452,55
train,NonViolence,NV_453,55
train,NonViolence,NV_454,115
train,NonViolence,NV_455,115
train,NonViolence,NV_456,145
train,NonViolence,NV_457,145
train,NonViolence,NV_458,145
train,NonViolence,NV_459,145
train,NonViolence,NV_46,150
train,NonViolence,NV_460,145
train,NonViolence,NV_461,115
train,NonViolence,NV_462,115
train,NonViolence,NV_463,115
train,NonViolence,NV_464,115
train,NonViolence,NV_465,115
train,NonViolence,NV_466,115
train,NonViolence,NV_467,115
train,NonViolence,NV_468,115
train,NonViolence,NV_469,115
train,NonViolence,NV_47,150
train,NonViolence,NV_470,115
train,NonViolence,NV_471,115
train,NonViolence,NV_472,115
train,NonViolence,NV_473,115
train,NonViolence,NV_474,115
train,NonViolence,NV_475,115
train,NonViolence,NV_476,115
train,NonViolence,NV_477,115
train,NonViolence,NV_478,115
train,NonViolence,NV_479,115
train,NonViolence,NV_48,150
train,NonViolence,NV_480,115
train,NonViolence,NV_481,115
train,NonViolence,NV_482,115
train,NonViolence,NV_483,115
train,NonViolence,NV_484,115
train,NonViolence,NV_485,115
train,NonViolence,NV_486,115
train,NonViolence,NV_487,115
train,NonViolence,NV_488,115
train,NonViolence,NV_489,115
train,NonViolence,NV_49,150
train,NonViolence,NV_490,115
train,NonViolence,NV_491,115
train,NonViolence,NV_492,115
train,NonViolence,NV_493,115
train,NonViolence,NV_494,115
train,NonViolence,NV_495,115
train,NonViolence,NV_496,115
train,NonViolence,NV_497,115
train,NonViolence,NV_498,115
train,NonViolence,NV_499,115
train,NonViolence,NV_5,123
train,NonViolence,NV_50,150
train,NonViolence,NV_500,115
train,NonViolence,NV_501,145
train,NonViolence,NV_502,145
train,NonViolence,NV_503,145
train,NonViolence,NV_504,145
train,NonViolence,NV_505,115
train,NonViolence,NV_506,145
train,NonViolence,NV_507,145
train,NonViolence,NV_508,145
train,NonViolence,NV_509,145
train,NonViolence,NV_51,125
train,NonViolence,NV_510,145
train,NonViolence,NV_511,145
train,NonViolence,NV_512,145
train,NonViolence,NV_513,145
train,NonViolence,NV_514,145
train,NonViolence,NV_515,145
train,NonViolence,NV_516,145
train,NonViolence,NV_517,145
train,NonViolence,NV_518,145
train,NonViolence,NV_519,115
train,NonViolence,NV_52,150
train,NonViolence,NV_520,145
train,NonViolence,NV_521,145
train,NonViolence,NV_522,145
train,NonViolence,NV_523,145
train,NonViolence,NV_524,145
train,NonViolence,NV_525,145
train,NonViolence,NV_526,145
train,NonViolence,NV_527,145
train,NonViolence,NV_528,145
train,NonViolence,NV_529,145
train,NonViolence,NV_53,150
train,NonViolence,NV_530,115
train,NonViolence,NV_531,145
train,NonViolence,NV_532,145
train,NonViolence,NV_533,145
train,NonViolence,NV_534,145
train,NonViolence,NV_535,145
train,NonViolence,NV_536,145
train,NonViolence,NV_537,145
train,NonViolence,NV_538,115
train,NonViolence,NV_539,115
train,NonViolence,NV_54,150
train,NonViolence,NV_540,145
train,NonViolence,NV_541,145
train,NonViolence,NV_542,125
train,NonViolence,NV_543,125
train,NonViolence,NV_544,125
train,NonViolence,NV_545,125
train,NonViolence,NV_546,125
train,NonViolence,NV_547,125
train,NonViolence,NV_548,125
train,NonViolence,NV_549,125
train,NonViolence,NV_55,150
train,NonViolence,NV_550,125
train,NonViolence,NV_551,125
train,NonViolence,NV_552,125
train,NonViolence,NV_553,125
train,NonViolence,NV_554,125
train,NonViolence,NV_555,125
train,NonViolence,NV_556,125
train,NonViolence,NV_557,125
train,NonViolence,NV_558,125
train,NonViolence,NV_559,125
train,NonViolence,NV_56,150
train,NonViolence,NV_560,125
train,NonViolence,NV_561,125
train,NonViolence,NV_562,125
train,NonViolence,NV_563,125
train,NonViolence,NV_564,125
train,NonViolence,NV_565,125
train,NonViolence,NV_566,125
train,NonViolence,NV_567,125
train,NonViolence,NV_568,125
train,NonViolence,NV_569,125
train,NonViolence,NV_57,150
train,NonViolence,NV_570,125
train,NonViolence,NV_571,125
train,NonViolence,NV_572,125
train,NonViolence,NV_573,125
train,NonViolence,NV_574,125
train,NonViolence,NV_575,125
train,NonViolence,NV_576,125
train,NonViolence,NV_577,115
train,NonViolence,NV_578,115
train,NonViolence,NV_579,115
train,NonViolence,NV_58,150
train,NonViolence,NV_580,115
train,NonViolence,NV_581,115
train,NonViolence,NV_582,115
train,NonViolence,NV_583,115
train,NonViolence,NV_584,115
train,NonViolence,NV_585,115
train,NonViolence,NV_586,115
train,NonViolence,NV_587,115
train,NonViolence,NV_588,115
train,NonViolence,NV_589,115
train,NonViolence,NV_59,150
train,NonViolence,NV_590,150
train,NonViolence,NV_591,150
train,NonViolence,NV_592,150
train,NonViolence,NV_593,105
train,NonViolence,NV_594,105
train,NonViolence,NV_595,105
train,NonViolence,NV_596,105
train,NonViolence,NV_597,105
train,NonViolence,NV_598,105
train,NonViolence,NV_599,105
train,NonViolence,NV_6,103
train,NonViolence,NV_60,150
train,NonViolence,NV_600,63
train,NonViolence,NV_601,105
train,NonViolence,NV_603,105
train,NonViolence,NV_604,105
train,NonViolence,NV_605,105
train,NonViolence,NV_606,105
train,NonViolence,NV_607,105
train,NonViolence,NV_608,105
train,NonViolence,NV_609,105
train,NonViolence,NV_61,150
train,NonViolence,NV_610,105
train,NonViolence,NV_611,105
train,NonViolence,NV_612,105
train,NonViolence,NV_613,105
train,NonViolence,NV_614,105
train,NonViolence,NV_615,105
train,NonViolence,NV_616,105
train,NonViolence,NV_617,105
train,NonViolence,NV_618,105
train,NonViolence,NV_619,105
train,NonViolence,NV_62,125
train,NonViolence,NV_620,145
train,NonViolence,NV_621,145
train,NonViolence,NV_622,145
train,NonViolence,NV_623,145
train,NonViolence,NV_624,145
train,NonViolence,NV_625,145
train,NonViolence,NV_626,145
train,NonViolence,NV_627,145
train,NonViolence,NV_628,145
train,NonViolence,NV_629,145
train,NonViolence,NV_63,88
train,NonViolence,NV_630,145
train,NonViolence,NV_631,145
train,NonViolence,NV_632,145
train,NonViolence,NV_633,145
train,NonViolence,NV_634,145
train,NonViolence,NV_635,145
train,NonViolence,NV_636,145
train,NonViolence,NV_637,145
train,NonViolence,NV_638,145
train,NonViolence,NV_639,145
train,NonViolence,NV_64,150
train,NonViolence,NV_640,145
train,NonViolence,NV_641,145
train,NonViolence,NV_642,145
train,NonViolence,NV_643,145
train,NonViolence,NV_644,145
train,NonViolence,NV_645,145
train,NonViolence,NV_646,145
train,NonViolence,NV_647,145
train,NonViolence,NV_648,145
train,NonViolence,NV_649,145
train,NonViolence,NV_65,150
train,NonViolence,NV_650,145
train,NonViolence,NV_651,145
train,NonViolence,NV_652,145
train,NonViolence,NV_653,145
train,NonViolence,NV_654,145
train,NonViolence,NV_655,145
train,NonViolence,NV_656,145
train,NonViolence,NV_657,145
train,NonViolence,NV_658,145
train,NonViolence,NV_659,145
train,NonViolence,NV_66,150
train,NonViolence,NV_660,145
train,NonViolence,NV_661,145
train,NonViolence,NV_662,145
train,NonViolence,NV_663,145
train,NonViolence,NV_664,145
train,NonViolence,NV_665,120
train,NonViolence,NV_666,120
train,NonViolence,NV_667,120
train,NonViolence,NV_668,120
train,NonViolence,NV_669,120
train,NonViolence,NV_67,150
train,NonViolence,NV_670,120
train,NonViolence,NV_671,120
train,NonViolence,NV_672,120
train,NonViolence,NV_673,120
train,NonViolence,NV_674,120
train,NonViolence,NV_675,120
train,NonViolence,NV_676,120
train,NonViolence,NV_677,120
train,NonViolence,NV_678,120
train,NonViolence,NV_679,120
train,NonViolence,NV_68,150
train,NonViolence,NV_680,120
train,NonViolence,NV_681,120
train,NonViolence,NV_682,120
train,NonViolence,NV_683,125
train,NonViolence,NV_684,125
train,NonViolence,NV_685,125
train,NonViolence,NV_686,125
train,NonViolence,NV_687,114
train,NonViolence,NV_688,125
train,NonViolence,NV_689,125
train,NonViolence,NV_69,150
train,NonViolence,NV_690,125
train,NonViolence,NV_691,125
train,NonViolence,NV_692,125
train,NonViolence,NV_693,125
train,NonViolence,NV_694,125
train,NonViolence,NV_695,125
train,NonViolence,NV_696,125
train,NonViolence,NV_697,125
train,NonViolence,NV_698,125
train,NonViolence,NV_699,125
train,NonViolence,NV_7,95
train,NonViolence,NV_70,150
train,NonViolence,NV_700,125
train,NonViolence,NV_701,125
train,NonViolence,NV_702,125
train,NonViolence,NV_703,125
train,NonViolence,NV_704,125
train,NonViolence,NV_705,125
train,NonViolence,NV_706,125
train,NonViolence,NV_707,125
train,NonViolence,NV_708,125
train,NonViolence,NV_709,125
train,NonViolence,NV_71,150
train,NonViolence,NV_710,125
train,NonViolence,NV_711,125
train,NonViolence,NV_712,125
train,NonViolence,NV_713,125
train,NonViolence,NV_714,125
train,NonViolence,NV_715,125
train,NonViolence,NV_716,125
train,NonViolence,NV_717,125
train,NonViolence,NV_718,125
train,NonViolence,NV_719,125
train,NonViolence,NV_72,150
train,NonViolence,NV_720,125
train,NonViolence,NV_721,125
train,NonViolence,NV_722,125
train,NonViolence,NV_723,125
train,NonViolence,NV_724,148
train,NonViolence,NV_725,120
train,NonViolence,NV_726,125
train,NonViolence,NV_727,135
train,NonViolence,NV_728,133
train,NonViolence,NV_729,135
train,NonViolence,NV_73,125
train,NonViolence,NV_730,174
train,NonViolence,NV_731,177
train,NonViolence,NV_732,201
train,NonViolence,NV_733,180
train,NonViolence,NV_734,156
train,NonViolence,NV_735,171
train,NonViolence,NV_736,186
train,NonViolence,NV_737,147
train,NonViolence,NV_738,153
train,NonViolence,NV_739,158
train,NonViolence,NV_74,150
train,NonViolence,NV_740,140
train,NonViolence,NV_741,138
train,NonViolence,NV_742,164
train,NonViolence,NV_743,140
train,NonViolence,NV_744,156
train,NonViolence,NV_745,134
train,NonViolence,NV_746,144
train,NonViolence,NV_747,147
train,NonViolence,NV_748,138
train,NonViolence,NV_749,137
train,NonViolence,NV_75,150
train,NonViolence,NV_750,125
train,NonViolence,NV_751,125
train,NonViolence,NV_752,125
train,NonViolence,NV_753,125
train,NonViolence,NV_754,125
train,NonViolence,NV_755,125
train,NonViolence,NV_756,125
train,NonViolence,NV_757,125
train,NonViolence,NV_758,125
train,NonViolence,NV_759,125
train,NonViolence,NV_76,150
train,NonViolence,NV_760,125
train,NonViolence,NV_761,198
train,NonViolence,NV_762,115
train,NonViolence,NV_763,115
train,NonViolence,NV_764,115
train,NonViolence,NV_765,115
train,NonViolence,NV_766,115
train,NonViolence,NV_767,115
train,NonViolence,NV_768,115
train,NonViolence,NV_769,115
train,NonViolence,NV_77,150
train,NonViolence,NV_770,115
train,NonViolence,NV_771,115
train,NonViolence,NV_772,115
train,NonViolence,NV_773,115
train,NonViolence,NV_774,115
train,NonViolence,NV_775,115
train,NonViolence,NV_776,115
train,NonViolence,NV_777,115
train,NonViolence,NV_778,115
train,NonViolence,NV_779,115
train,NonViolence,NV_78,150
train,NonViolence,NV_780,115
train,NonViolence,NV_781,115
train,NonViolence,NV_782,115
train,NonViolence,NV_783,115
train,NonViolence,NV_784,115
train,NonViolence,NV_785,115
train,NonViolence,NV_786,115
train,NonViolence,NV_787,115
train,NonViolence,NV_788,115
train,NonViolence,NV_789,115
train,NonViolence,NV_79,125
train,NonViolence,NV_790,115
train,NonViolence,NV_791,115
train,NonViolence,NV_792,115
train,NonViolence,NV_793,115
train,NonViolence,NV_794,115
train,NonViolence,NV_795,115
train,NonViolence,NV_796,115
train,NonViolence,NV_797,115
train,NonViolence,NV_798,115
train,NonViolence,NV_799,115
train,NonViolence,NV_8,128
train,NonViolence,NV_80,125
train,NonViolence,NV_800,115
train,NonViolence,NV_801,115
train,NonViolence,NV_802,115
train,NonViolence,NV_803,115
train,NonViolence,NV_804,115
train,NonViolence,NV_805,115
train,NonViolence,NV_806,115
train,NonViolence,NV_807,115
train,NonViolence,NV_808,115
train,NonViolence,NV_809,115
train,NonViolence,NV_81,95
train,NonViolence,NV_810,115
train,NonViolence,NV_811,115
train,NonViolence,NV_812,115
train,NonViolence,NV_813,115
train,NonViolence,NV_814,115
train,NonViolence,NV_815,115
train,NonViolence,NV_816,115
train,NonViolence,NV_817,115
train,NonViolence,NV_818,115
train,NonViolence,NV_819,115
train,NonViolence,NV_82,103
train,NonViolence,NV_820,115
train,NonViolence,NV_821,115
train,NonViolence,NV_822,115
train,NonViolence,NV_823,144
train,NonViolence,NV_824,147
train,NonViolence,NV_825,138
train,NonViolence,NV_826,137
train,NonViolence,NV_827,135
train,NonViolence,NV_828,138
train,NonViolence,NV_829,113
train,NonViolence,NV_83,95
train,NonViolence,NV_830,113
train,NonViolence,NV_831,135
train,NonViolence,NV_832,134
train,NonViolence,NV_833,134
train,NonViolence,NV_834,123
train,NonViolence,NV_835,139
train,NonViolence,NV_836,154
train,NonViolence,NV_837,127
train,NonViolence,NV_838,109
train,NonViolence,NV_839,162
train,NonViolence,NV_84,100
train,NonViolence,NV_840,113
train,NonViolence,NV_841,113
train,NonViolence,NV_842,137
train,NonViolence,NV_843,115
train,NonViolence,NV_844,137
train,NonViolence,NV_845,113
train,NonViolence,NV_846,105
train,NonViolence,NV_847,113
train,NonViolence,NV_848,103
train,NonViolence,NV_849,110
train,NonViolence,NV_85,95
train,NonViolence,NV_850,124
train,NonViolence,NV_851,132
train,NonViolence,NV_852,87
train,NonViolence,NV_853,87
train,NonViolence,NV_854,113
train,NonViolence,NV_855,112
train,NonViolence,NV_856,114
train,NonViolence,NV_857,107
train,NonViolence,NV_858,123
train,NonViolence,NV_859,107
train,NonViolence,NV_86,129
train,NonViolence,NV_860,130
train,NonViolence,NV_861,110
train,NonViolence,NV_862,124
train,NonViolence,NV_87,126
train,NonViolence,NV_88,135
train,NonViolence,NV_89,138
train,NonViolence,NV_9,123
train,NonViolence,NV_90,138
train,NonViolence,NV_91,108
train,NonViolence,NV_911,145
train,NonViolence,NV_912,145
train,NonViolence,NV_913,145
train,NonViolence,NV_914,145
train,NonViolence,NV_915,145
train,NonViolence,NV_916,145
train,NonViolence,NV_917,145
train,NonViolence,NV_918,145
train,NonViolence,NV_919,145
train,NonViolence,NV_92,133
train,NonViolence,NV_920,145
train,NonViolence,NV_921,145
train,NonViolence,NV_922,145
train,NonViolence,NV_923,145
train,NonViolence,NV_924,145
train,NonViolence,NV_925,145
train,NonViolence,NV_926,145
train,NonViolence,NV_927,145
train,NonViolence,NV_928,145
train,NonViolence,NV_929,145
train,NonViolence,NV_93,108
train,NonViolence,NV_930,145
train,NonViolence,NV_931,145
train,NonViolence,NV_932,145
train,NonViolence,NV_933,145
train,NonViolence,NV_934,145
train,NonViolence,NV_935,145
train,NonViolence,NV_936,145
train,NonViolence,NV_937,145
train,NonViolence,NV_938,145
train,NonViolence,NV_939,145
train,NonViolence,NV_94,100
train,NonViolence,NV_940,29
train,NonViolence,NV_941,145
train,NonViolence,NV_942,145
train,NonViolence,NV_943,145
train,NonViolence,NV_944,145
train,NonViolence,NV_945,145
train,NonViolence,NV_946,145
train,NonViolence,NV_947,145
train,NonViolence,NV_948,145
train,NonViolence,NV_949,145
train,NonViolence,NV_95,120
train,NonViolence,NV_950,145
train,NonViolence,NV_951,145
train,NonViolence,NV_952,145
train,NonViolence,NV_953,145
train,NonViolence,NV_954,145
train,NonViolence,NV_955,145
train,NonViolence,NV_956,145
train,NonViolence,NV_957,145
train,NonViolence,NV_958,145
train,NonViolence,NV_959,145
train,NonViolence,NV_96,171
train,NonViolence,NV_960,145
train,NonViolence,NV_961,145
train,NonViolence,NV_962,145
train,NonViolence,NV_963,145
train,NonViolence,NV_964,145
train,NonViolence,NV_965,145
train,NonViolence,NV_966,145
train,NonViolence,NV_967,145
train,NonViolence,NV_968,145
train,NonViolence,NV_969,145
train,NonViolence,NV_97,88
train,NonViolence,NV_970,145
train,NonViolence,NV_971,145
train,NonViolence,NV_972,145
train,NonViolence,NV_973,145
train,NonViolence,NV_974,145
train,NonViolence,NV_975,145
train,NonViolence,NV_976,145
train,NonViolence,NV_977,145
train,NonViolence,NV_978,145
train,NonViolence,NV_979,145
train,NonViolence,NV_98,95
train,NonViolence,NV_980,145
train,NonViolence,NV_981,145
train,NonViolence,NV_982,145
